#{"t_start": 1745585070.5365307, "env_id": "intersection-v0"}
r,l,t
-1.0,4,1456.791219
5.0,5,1457.082845
4.0,4,1457.296958
-2.0,3,1457.497535
-2.0,3,1457.696854
-2.0,3,1457.872313
4.0,4,1458.123204
-2.0,3,1458.437701
-2.468761,3,1458.622185
-5.0,1,1458.719516
5.0,5,1458.948943
-1.0,4,1459.142724
4.0,4,1459.365855
2.0,3,1459.602675
5.0,5,1460.065024
-2.0,3,1460.235331
5.0,5,1460.477366
4.0,4,1460.756615
-2.0,3,1460.903031
-2.0,3,1461.158938
5.0,5,1461.41221
5.0,5,1461.669269
5.0,5,1462.15598
2.0,3,1462.375387
5.0,5,1462.606799
5.0,5,1462.857766
-2.0,3,1463.103198
-1.702039,4,1463.390969
-3.0,2,1463.569034
-3.0,2,1463.757973
5.0,5,1464.015615
5.0,5,1464.293313
5.0,5,1464.668994
5.0,5,1464.824748
-2.0,3,1464.999178
6.0,6,1465.453457
5.0,5,1465.780444
5.0,5,1466.138675
5.0,5,1466.304067
-2.0,3,1466.518834
5.0,5,1466.816109
4.0,4,1467.140357
5.0,5,1467.408642
-2.175214,3,1467.605978
-1.0,4,1467.897632
-3.392624,2,1468.08878
-2.0,3,1468.250675
-3.0,2,1468.40436
5.0,5,1468.668953
5.0,5,1468.884769
5.0,5,1469.304969
4.0,4,1469.493169
-2.0,3,1469.673619
-2.0,3,1469.920262
-2.468761,3,1470.216011
5.0,5,1470.547691
5.0,5,1470.875223
5.0,5,1471.122855
5.0,5,1471.35477
-3.0,2,1471.536064
-2.0,3,1471.737335
5.0,5,1472.030272
5.0,5,1472.344985
5.0,5,1472.585877
5.0,5,1472.962749
5.0,5,1473.160976
-1.0,4,1473.398764
5.0,5,1473.757108
-2.0,3,1474.039519
-2.0,3,1474.257272
-3.0,2,1474.441
5.0,5,1474.741933
5.0,5,1474.992852
-2.0,3,1475.21075
5.0,5,1475.602746
2.0,3,1475.809007
5.0,5,1476.140442
5.0,5,1476.479499
-2.0,3,1476.66466
-2.0,3,1476.902836
5.0,5,1477.182121
5.0,5,1477.5211
-2.0,3,1477.721048
-3.0,2,1477.94326
5.0,5,1478.346536
2.0,3,1478.557196
4.0,4,1478.848517
-3.982694,2,1479.021417
5.0,5,1479.413023
-2.0,3,1479.726036
5.0,5,1479.98456
-2.175214,3,1480.146695
2.0,3,1480.28946
-2.0,3,1480.455108
-2.0,3,1480.67446
2.0,3,1480.941656
5.0,5,1481.402853
4.0,4,1481.540829
-2.0,3,1481.858959
-2.0,3,1482.040355
3.0,4,1482.279526
5.0,5,1482.546568
5.0,5,1482.847991
4.0,4,1483.073688
5.0,5,1483.314899
-2.0,3,1483.583747
-2.175214,3,1483.837496
5.0,5,1484.13748
-3.0,2,1484.307629
-3.0,2,1484.469913
5.0,5,1484.707508
5.0,5,1484.958943
4.0,4,1485.130856
5.0,5,1485.528974
5.0,5,1485.96703
-2.175214,3,1486.156226
-2.468761,3,1486.312373
-1.138061,4,1486.514479
4.0,4,1486.671739
-3.0,2,1486.833277
-2.0,3,1487.045423
2.0,3,1487.33576
-3.0,2,1487.501131
5.0,5,1487.780104
-1.0,4,1488.047452
-2.0,3,1488.309062
5.0,5,1488.524594
-2.0,3,1488.78073
5.0,5,1489.04811
-2.0,3,1489.296969
5.0,5,1489.484938
-3.0,2,1489.668531
4.0,4,1489.92754
-2.0,3,1490.086887
4.0,4,1490.32165
5.0,5,1490.658625
-2.0,3,1490.852302
4.0,4,1491.102865
5.0,5,1491.323522
-3.0,2,1491.435408
5.0,5,1491.686989
5.0,5,1491.993987
-2.0,3,1492.187274
5.0,5,1492.463512
5.0,5,1492.743739
5.0,5,1492.973386
5.0,5,1493.348822
5.0,5,1493.479041
5.0,5,1493.941601
-2.0,3,1494.195282
4.0,4,1494.432526
-3.697041,2,1494.676687
5.0,5,1495.017419
5.0,5,1495.456645
3.0,4,1495.670885
5.0,5,1495.935622
5.0,5,1496.287174
5.0,5,1496.518691
5.0,5,1496.754562
-2.742999,3,1497.01549
5.0,5,1497.250383
-2.0,3,1497.546501
-2.0,3,1497.716673
5.0,5,1497.951612
5.0,5,1498.358703
5.0,5,1498.562256
-2.0,3,1498.845431
-3.0,2,1499.098657
5.0,5,1499.3474
-3.068023,2,1499.506471
5.0,5,1499.943013
5.0,5,1500.405097
-5.0,1,1500.527343
5.0,5,1500.901607
5.0,5,1501.155766
-4.0,1,1501.247823
-2.0,3,1501.432556
5.0,5,1501.707454
5.0,5,1501.872943
5.0,5,1502.142861
-2.175214,3,1502.399141
5.0,5,1502.637828
4.0,4,1502.941364
-2.0,3,1503.231574
2.0,3,1503.497229
-2.0,3,1503.676822
5.0,5,1503.887968
5.0,5,1505.854865
-1.0,4,1506.172822
-2.0,3,1506.408985
-2.742999,3,1506.560555
5.0,5,1506.745269
5.0,5,1506.956764
-2.0,3,1507.095937
5.0,5,1507.296614
4.0,4,1507.589981
-2.0,3,1507.85468
5.0,5,1508.268185
5.0,5,1508.61034
5.0,5,1508.841062
-3.0,2,1509.066648
5.0,5,1509.251327
-2.0,3,1509.491679
5.0,5,1509.777162
-2.0,3,1509.931144
4.0,4,1510.141183
-2.0,3,1510.419187
5.0,5,1510.827574
-3.0,2,1511.040582
-2.468761,3,1511.317026
-2.0,3,1511.529195
-2.0,3,1511.697448
5.0,5,1512.033377
5.0,5,1512.233925
-2.468761,3,1512.494937
5.0,5,1512.75572
-2.468761,3,1513.000265
5.0,5,1513.335621
5.0,5,1513.61964
5.0,5,1514.018787
5.0,5,1514.28947
-2.0,3,1514.537654
-3.0,2,1514.646818
5.0,5,1514.816818
-2.468761,3,1515.028513
5.0,5,1515.278416
5.0,5,1515.562947
-2.0,3,1515.788839
5.0,5,1516.141398
-2.0,3,1516.398468
2.0,3,1516.58295
-2.468761,3,1516.816623
5.0,5,1517.117261
5.0,5,1517.488831
5.0,5,1517.767074
-2.0,3,1518.021409
-3.0,2,1518.209045
5.0,5,1518.483978
5.0,5,1518.824035
-2.0,3,1518.965647
5.0,5,1519.466411
-2.0,3,1519.656369
5.0,5,1519.951856
-2.742999,3,1520.186521
-2.468761,3,1520.386968
5.0,5,1520.649798
2.0,3,1520.929334
-1.0,4,1521.221942
-3.0,2,1521.378543
5.0,5,1521.614882
-2.0,3,1521.788676
5.0,5,1522.03544
5.0,5,1522.387319
5.0,5,1522.700743
-2.742999,3,1522.842706
5.0,5,1523.037291
5.0,5,1523.256219
5.0,5,1523.594516
-2.0,3,1523.783623
-2.175214,3,1524.02297
5.0,5,1524.411593
2.0,3,1524.601317
-2.175214,3,1524.833678
5.0,5,1525.235702
5.0,5,1525.451731
2.0,3,1525.726761
-2.742999,3,1525.883343
5.0,5,1526.169409
5.0,5,1526.467337
-5.0,1,1526.587686
-3.0,2,1526.809337
-2.742999,3,1527.015025
5.0,5,1527.224496
-2.0,3,1527.423935
-2.0,3,1527.614973
-3.0,2,1527.901264
-1.0,4,1528.236673
5.0,5,1528.466522
5.0,5,1528.737388
5.0,5,1529.0111
3.0,4,1529.302327
-2.0,3,1529.591061
4.0,4,1529.869663
-2.0,3,1530.04651
5.0,5,1530.389884
2.0,3,1530.665752
4.0,4,1530.819642
-2.0,3,1531.026904
-3.0,2,1531.220781
-2.742999,3,1531.424815
5.0,5,1531.721292
-2.0,3,1531.957129
5.0,5,1532.157367
5.0,5,1532.333061
5.0,5,1532.672533
5.0,5,1532.980466
5.0,5,1533.169669
-2.0,3,1533.332116
5.0,5,1533.75257
5.0,5,1533.88903
5.0,5,1534.33232
4.0,4,1534.627606
4.0,4,1534.801805
5.0,5,1535.092261
4.0,4,1535.410442
-2.0,3,1535.690118
-2.0,3,1535.912038
4.0,4,1536.262346
-2.0,3,1536.45418
-3.0,2,1536.654131
-2.175214,3,1536.829873
5.0,5,1537.12641
5.0,5,1537.539904
-1.0,4,1537.797248
-2.0,3,1537.986891
5.0,5,1538.304835
4.0,4,1538.560683
5.0,5,1538.780238
5.0,5,1539.189572
5.0,5,1539.55373
-2.0,3,1539.756378
-1.702039,4,1542.077294
-2.742999,3,1542.264344
5.0,5,1542.569015
5.0,5,1542.929367
-2.0,3,1543.135112
5.0,5,1543.363698
-2.0,3,1543.634003
-2.0,3,1543.835021
-2.468761,3,1544.029045
-3.0,2,1544.197589
-2.0,3,1544.507059
-1.0,4,1544.722207
-2.0,3,1544.88897
5.0,5,1545.162004
5.0,5,1545.504184
5.0,5,1545.785687
-2.0,3,1545.957469
5.0,5,1546.244952
5.0,5,1546.569919
4.0,4,1546.868469
5.0,5,1547.152902
-2.468761,3,1547.401329
5.0,5,1547.685461
-3.0,2,1547.88542
5.0,5,1548.252536
5.0,5,1548.584589
-2.0,3,1548.815433
5.0,5,1549.240978
5.0,5,1549.509426
5.0,5,1549.878741
-3.0,2,1550.026623
-2.175214,3,1550.202521
4.0,4,1550.45108
5.0,5,1550.664428
5.0,5,1550.861494
5.0,5,1551.125432
5.0,5,1551.31422
-2.0,3,1551.499899
5.0,5,1551.812059
5.0,5,1552.164405
-2.0,3,1552.384243
4.0,4,1552.624331
-3.0,2,1552.804736
2.0,3,1553.008694
5.0,5,1553.170083
5.0,5,1553.510975
5.0,5,1553.924923
-2.0,3,1554.179052
-3.0,2,1554.3216
-2.0,3,1554.494559
5.0,5,1554.754988
-3.0,2,1554.947361
5.0,5,1555.119245
5.0,5,1555.468351
-2.0,3,1555.737672
5.0,5,1556.117035
5.0,5,1556.350382
5.0,5,1556.63207
5.0,5,1556.857223
2.0,3,1557.071197
-2.175214,3,1557.371013
-2.742999,3,1557.552809
-2.0,3,1557.754391
-3.0,2,1557.958676
5.0,5,1558.375361
5.0,5,1558.672495
4.0,4,1558.898703
-3.0,2,1559.083069
-3.0,2,1559.280895
5.0,5,1559.641273
-2.0,3,1559.816586
5.0,5,1560.227326
5.0,5,1560.426659
-2.0,3,1560.634365
4.0,4,1560.781404
-2.0,3,1561.075286
5.0,5,1561.406325
5.0,5,1561.743156
2.0,3,1562.019439
2.0,3,1562.242977
5.0,5,1562.572606
-2.0,3,1562.854846
4.0,4,1563.164255
5.0,5,1563.388924
5.0,5,1563.717366
-2.742999,3,1563.976078
4.0,4,1564.310839
-3.0,2,1564.442578
-3.0,2,1564.616171
5.0,5,1564.841272
4.0,4,1565.043979
-3.0,2,1565.20838
-2.0,3,1565.427164
-2.0,3,1565.792833
5.0,5,1565.968384
-2.0,3,1566.222591
-3.0,2,1566.425701
-3.0,2,1566.627668
5.0,5,1567.043076
5.0,5,1567.485956
3.0,4,1567.673513
5.0,5,1567.902676
5.0,5,1568.230277
5.0,5,1568.613009
5.0,5,1568.872708
-2.175214,3,1569.071386
5.0,5,1569.277908
5.0,5,1569.585079
-3.0,2,1569.801817
-3.0,2,1569.92282
-3.0,2,1570.087594
3.0,4,1570.320759
-3.0,2,1570.474684
-2.0,3,1570.680978
5.0,5,1570.986464
-2.0,3,1571.219466
-2.0,3,1571.459051
5.0,5,1571.676231
5.0,5,1572.099237
-2.0,3,1572.303466
5.0,5,1572.614963
5.0,5,1572.941784
5.0,5,1574.487596
-2.0,3,1574.724071
5.0,5,1574.965436
-3.0,2,1575.158561
4.0,4,1575.387053
-2.0,3,1575.574423
4.0,4,1575.836875
3.0,4,1576.136977
-2.0,3,1576.321166
5.0,5,1576.779704
5.0,5,1577.011928
-2.0,3,1577.200594
5.0,5,1577.398322
5.0,5,1577.813425
2.0,3,1578.120479
-2.0,3,1578.315037
5.0,5,1578.54986
-2.0,3,1578.816873
5.0,5,1579.117841
2.0,3,1579.390439
-2.742999,3,1579.584957
-2.0,3,1579.802657
5.0,5,1580.039174
-2.0,3,1580.216697
-2.0,3,1580.48186
5.0,5,1580.783853
-2.0,3,1581.065086
5.0,5,1581.343158
-2.0,3,1581.489823
-3.0,2,1581.671811
5.0,5,1581.937344
5.0,5,1582.228961
5.0,5,1582.516568
4.0,4,1582.676811
3.0,4,1582.914055
-2.175214,3,1583.142541
4.0,4,1583.37851
6.0,6,1583.682742
-2.0,3,1583.815253
-2.0,3,1584.056632
5.0,5,1584.517609
5.0,5,1584.743534
-2.0,3,1584.932985
5.0,5,1585.24728
-5.0,1,1585.425943
5.0,5,1585.803422
5.0,5,1586.188959
-3.0,2,1586.320751
5.0,5,1586.64722
-2.0,3,1586.9092
5.0,5,1587.247398
-3.0,2,1587.434685
-4.451106,1,1587.550817
-2.0,3,1587.854843
-2.0,3,1588.041395
4.0,4,1588.223469
5.0,5,1588.440699
-2.468761,3,1588.610687
5.0,5,1588.890427
4.0,4,1589.246339
-3.0,2,1589.425179
5.0,5,1589.739155
-2.0,3,1589.954958
-2.742999,3,1590.206026
-1.0,4,1590.499317
-2.0,3,1590.740351
-2.0,3,1590.92094
5.0,5,1591.210224
5.0,5,1591.576129
4.0,4,1591.813071
-3.0,2,1591.970366
5.0,5,1592.239576
5.0,5,1592.496039
5.0,5,1592.808468
5.0,5,1593.091517
-5.0,1,1593.205125
-2.0,3,1593.385759
-2.0,3,1593.560058
2.0,3,1593.803938
5.0,5,1594.098564
-2.175214,3,1594.309198
-2.0,3,1594.560402
5.0,5,1594.875845
-2.468761,3,1595.097207
-2.468761,3,1595.3048
2.0,3,1595.503172
5.0,5,1595.781588
5.0,5,1596.300699
-1.0,4,1596.545873
5.0,5,1596.979556
4.0,4,1597.287241
-2.0,3,1597.529348
2.0,3,1597.741805
-2.742999,3,1597.985261
5.0,5,1598.162279
5.0,5,1598.604256
-3.0,2,1598.794071
5.0,5,1599.157197
5.0,5,1599.535839
-2.0,3,1599.681891
5.0,5,1599.880158
-3.0,2,1600.030701
-2.0,3,1600.20585
-2.175214,3,1600.391399
-2.0,3,1600.578278
5.0,5,1600.923446
5.0,5,1601.255401
4.0,4,1601.617622
5.0,5,1601.946948
5.0,5,1602.297557
5.0,5,1602.546731
-3.0,2,1602.709363
-2.0,3,1602.95159
4.0,4,1603.330187
4.0,4,1603.639493
5.0,5,1603.968722
-2.0,3,1604.205984
-2.0,3,1604.507302
3.0,4,1604.741029
-3.0,2,1604.90956
-2.175214,3,1605.190535
-2.0,3,1605.468788
-5.0,1,1605.631239
-2.0,3,1605.923541
5.0,5,1606.149856
5.0,5,1606.50929
-2.0,3,1606.800113
5.0,5,1607.060476
5.0,5,1607.480672
5.0,5,1607.760258
-2.0,3,1607.973716
-2.0,3,1608.153678
5.0,5,1608.360264
-2.468761,3,1608.481589
-2.0,3,1608.660596
-2.468761,3,1608.832691
5.0,5,1609.135707
4.0,4,1609.263559
5.0,5,1609.553113
2.0,3,1609.733036
-2.0,3,1609.89689
5.0,5,1610.223603
5.0,5,1610.599921
-3.0,2,1610.789683
5.0,5,1611.075833
5.0,5,1611.637651
5.0,5,1612.0011
5.0,5,1612.205425
5.0,5,1612.510367
5.0,5,1612.794252
-2.0,3,1612.934814
5.0,5,1613.296487
-2.0,3,1613.514017
5.0,5,1613.773098
-4.0,1,1613.855582
-3.0,2,1614.009937
5.0,5,1614.438771
5.0,5,1614.868434
5.0,5,1615.212543
-3.0,2,1615.40686
4.0,4,1615.741266
5.0,5,1616.134
5.0,5,1616.433477
-2.0,3,1616.618228
-3.0,2,1616.825693
-1.0,4,1617.124498
-2.0,3,1617.434522
5.0,5,1617.760573
4.0,4,1617.990003
5.0,5,1618.228713
-2.0,3,1618.356414
-2.0,3,1618.589146
5.0,5,1619.025209
-3.0,2,1619.136702
-1.0,4,1619.363944
-1.0,4,1619.536985
-2.0,3,1619.74757
-3.068023,2,1619.904357
-2.0,3,1620.116494
5.0,5,1620.322283
-2.0,3,1620.541566
-2.0,3,1620.823655
-3.0,2,1620.951931
5.0,5,1621.320753
-3.0,2,1621.518819
5.0,5,1621.894002
5.0,5,1622.170647
-1.0,4,1622.411488
-2.742999,3,1622.673358
5.0,5,1622.99691
5.0,5,1623.225797
5.0,5,1623.542486
5.0,5,1623.826327
2.0,3,1624.030521
5.0,5,1624.303686
5.0,5,1624.614693
5.0,5,1624.944176
3.0,4,1625.152395
-3.0,2,1625.346948
-2.0,3,1625.515671
-2.0,3,1625.740159
-2.175214,3,1625.959116
-2.468761,3,1626.152492
5.0,5,1626.376537
5.0,5,1626.72355
-2.0,3,1626.963822
5.0,5,1627.287419
5.0,5,1627.521891
-5.0,1,1627.633188
-4.0,1,1627.725401
5.0,5,1628.075925
5.0,5,1628.453786
-2.0,3,1628.636866
5.0,5,1629.088728
3.0,4,1629.400586
-2.0,3,1629.573004
-3.0,2,1629.698695
5.0,5,1629.952323
-2.0,3,1630.20364
5.0,5,1630.550295
5.0,5,1630.763532
2.0,3,1631.005368
5.0,5,1631.318492
5.0,5,1631.591594
5.0,5,1632.013184
5.0,5,1632.290705
-2.0,3,1632.502002
0.0,5,1632.90018
-2.0,3,1633.174971
5.0,5,1633.38688
-2.0,3,1633.644863
-2.0,3,1633.851811
2.0,3,1634.136758
5.0,5,1634.38434
5.0,5,1634.709403
5.0,5,1635.034579
5.0,5,1635.282019
5.0,5,1635.631312
5.0,5,1635.822567
-1.429751,4,1636.129668
4.0,4,1636.54529
2.0,3,1636.745002
5.0,5,1637.156649
5.0,5,1637.48872
5.0,5,1637.707048
-4.0,1,1637.824884
5.0,5,1638.067392
5.0,5,1638.269417
5.0,5,1638.468725
5.0,5,1638.863908
5.0,5,1639.171503
5.0,5,1639.365186
-1.0,4,1639.534351
-2.0,3,1639.811862
5.0,5,1640.038852
-5.0,1,1640.156157
5.0,5,1640.610301
5.0,5,1641.953614
-2.0,3,1642.278906
-2.0,3,1642.594202
5.0,5,1642.919723
2.0,3,1643.098253
5.0,5,1643.484591
5.0,5,1643.757489
2.0,3,1644.008432
-2.0,3,1644.195191
-2.0,3,1644.428897
-1.0,4,1644.639853
5.0,5,1645.046304
-2.742999,3,1645.282512
-2.0,3,1645.506681
5.0,5,1645.806944
5.0,5,1646.139385
-3.0,2,1646.323403
3.0,4,1646.569583
5.0,5,1646.865991
5.0,5,1647.084559
5.0,5,1647.396521
-2.0,3,1647.619031
-3.0,2,1647.77128
-2.742999,3,1648.004041
-1.0,4,1648.200324
-2.0,3,1648.350927
-2.0,3,1648.56984
5.0,5,1648.934992
5.0,5,1649.281404
-2.0,3,1649.495849
3.0,4,1649.774486
2.0,3,1649.98636
5.0,5,1650.268971
-2.175214,3,1650.428154
5.0,5,1650.580485
-2.0,3,1650.862487
-2.175214,3,1651.05408
-2.0,3,1651.263147
-2.175214,3,1651.414261
-2.0,3,1651.594458
-3.0,2,1651.739978
-2.0,3,1651.877177
-2.0,3,1652.046885
-2.0,3,1652.311389
5.0,5,1652.544287
-2.175214,3,1652.734275
5.0,5,1652.933168
-2.0,3,1653.136632
-2.175214,3,1653.301365
-2.0,3,1653.465488
-2.742999,3,1653.694529
-2.0,3,1653.878893
5.0,5,1654.201651
-2.0,3,1654.407476
-2.0,3,1654.594645
5.0,5,1654.869921
5.0,5,1655.161322
5.0,5,1655.473869
-2.0,3,1655.75274
5.0,5,1655.941746
5.0,5,1656.320154
-2.0,3,1656.513841
5.0,5,1656.976142
-3.0,2,1657.126037
5.0,5,1657.433896
5.0,5,1657.967524
4.0,4,1658.344695
5.0,5,1658.691428
-2.175214,3,1658.938855
-3.0,2,1659.138956
-3.0,2,1659.455504
5.0,5,1659.773343
5.0,5,1660.249404
5.0,5,1660.554445
5.0,5,1660.817268
4.0,4,1661.051739
5.0,5,1661.282825
5.0,5,1661.59474
5.0,5,1661.939177
4.0,4,1662.124902
5.0,5,1662.396427
-3.0,2,1662.602989
5.0,5,1663.043158
5.0,5,1663.321324
5.0,5,1663.665526
5.0,5,1663.840288
-3.0,2,1664.002528
5.0,5,1664.336077
5.0,5,1664.732601
-3.0,2,1664.894436
-2.0,3,1665.115448
5.0,5,1665.484335
-2.0,3,1665.751702
5.0,5,1666.069813
4.0,4,1666.221054
5.0,5,1666.438865
5.0,5,1666.930495
5.0,5,1667.281089
5.0,5,1667.463354
-3.0,2,1667.661216
-2.0,3,1667.823714
5.0,5,1668.06423
-3.0,2,1668.212058
-1.0,4,1668.488967
-2.0,3,1668.732095
-2.742999,3,1668.936187
4.0,4,1669.272046
5.0,5,1669.47003
3.0,4,1669.776014
5.0,5,1669.912763
5.0,5,1670.078235
-2.175214,3,1670.287306
5.0,5,1670.548108
-3.0,2,1670.671277
-1.0,4,1670.98862
-2.175214,3,1671.206463
-2.0,3,1671.43406
5.0,5,1671.771375
5.0,5,1672.044655
5.0,5,1672.28428
-2.0,3,1672.515141
5.0,5,1672.802343
4.0,4,1673.07319
-2.175214,3,1673.276074
5.0,5,1673.540556
5.0,5,1673.870788
5.0,5,1674.124973
5.0,5,1674.41537
-2.742999,3,1674.62624
5.0,5,1674.861323
5.0,5,1675.089562
5.0,5,1675.424217
5.0,5,1675.735672
5.0,5,1676.155565
-2.0,3,1676.321701
5.0,5,1676.747268
-2.0,3,1676.916351
5.0,5,1677.186939
5.0,5,1677.400698
-2.0,3,1677.673445
-2.0,3,1677.956794
-1.0,4,1678.348608
5.0,5,1678.559225
-3.0,2,1678.758456
5.0,5,1679.04333
5.0,5,1679.31653
-2.0,3,1681.637411
-2.0,3,1681.814193
-2.0,3,1682.008912
-2.0,3,1682.229317
-2.0,3,1682.485276
-2.0,3,1682.645208
-3.0,2,1682.761662
2.0,3,1682.9596
5.0,5,1683.185308
5.0,5,1683.513862
5.0,5,1683.869969
3.0,4,1684.096912
5.0,5,1684.361274
5.0,5,1684.758184
-2.0,3,1685.066834
-2.0,3,1685.31109
2.0,3,1685.488355
5.0,5,1685.756718
5.0,5,1686.014493
5.0,5,1686.215345
-2.0,3,1686.36201
5.0,5,1686.622464
5.0,5,1686.904897
-2.0,3,1687.15473
-2.468761,3,1687.395659
-2.0,3,1687.600491
-3.0,2,1687.772068
-1.0,4,1688.035164
-3.0,2,1688.236553
5.0,5,1688.514846
-3.0,2,1688.625462
2.0,3,1688.898052
-2.0,3,1689.134474
-2.0,3,1689.358246
5.0,5,1689.667984
5.0,5,1689.938025
-3.0,2,1690.06286
5.0,5,1690.274132
5.0,5,1690.605294
3.0,4,1690.904328
5.0,5,1691.20472
5.0,5,1691.441626
5.0,5,1691.841604
5.0,5,1692.135341
-2.0,3,1692.326695
2.0,3,1692.552619
-2.742999,3,1692.751557
4.0,4,1693.033261
5.0,5,1693.394384
5.0,5,1693.699893
5.0,5,1694.021726
5.0,5,1694.320759
5.0,5,1694.589887
4.0,4,1694.764729
5.0,5,1695.125464
5.0,5,1695.448877
-2.0,3,1695.630481
5.0,5,1696.015202
5.0,5,1696.33559
-2.742999,3,1696.576862
4.0,4,1696.733258
5.0,5,1696.976837
5.0,5,1697.233267
5.0,5,1697.536513
5.0,5,1697.749221
5.0,5,1697.973843
-3.0,2,1698.154279
-2.0,3,1698.353094
-2.0,3,1698.50828
5.0,5,1698.843275
-2.0,3,1699.056624
2.0,3,1699.265377
-2.0,3,1699.438998
5.0,5,1699.780563
-2.0,3,1699.996814
5.0,5,1700.259673
5.0,5,1700.608421
-3.0,2,1700.805345
-2.175214,3,1701.005716
5.0,5,1701.241655
-1.0,4,1701.476029
5.0,5,1701.711713
-2.0,3,1701.882003
-2.0,3,1702.141601
-2.0,3,1702.339495
4.0,4,1702.57452
4.0,4,1702.829635
2.0,3,1703.026876
-2.0,3,1703.231787
5.0,5,1703.546458
2.0,3,1703.738864
2.0,3,1703.982173
-2.0,3,1704.18881
5.0,5,1704.584376
-3.0,2,1704.771895
4.0,4,1705.125853
-2.0,3,1705.336756
-1.138061,4,1705.565883
5.0,5,1706.060086
5.0,5,1706.337409
5.0,5,1706.664675
-2.0,3,1706.866524
5.0,5,1707.229143
-4.0,1,1707.348068
-3.0,2,1707.518342
5.0,5,1707.834658
5.0,5,1708.186894
-2.0,3,1708.365565
-2.0,3,1708.560775
-3.0,2,1708.792562
-3.0,2,1708.953699
5.0,5,1710.579083
-3.0,2,1710.7568
5.0,5,1711.128225
4.0,4,1711.315617
-1.0,4,1711.578636
4.0,4,1711.854397
5.0,5,1712.211365
-2.0,3,1712.479616
5.0,5,1712.814353
5.0,5,1713.10535
-2.0,3,1713.273587
-2.0,3,1713.473543
-2.0,3,1713.67919
5.0,5,1713.938676
-3.392624,2,1714.055906
-2.175214,3,1714.265615
2.0,3,1714.383661
5.0,5,1714.729171
-3.0,2,1714.898389
-2.0,3,1715.015089
5.0,5,1715.28025
-2.0,3,1715.538217
-3.0,2,1715.71944
5.0,5,1716.064656
-2.0,3,1716.341144
5.0,5,1716.717346
4.0,4,1717.034381
-2.0,3,1717.211759
5.0,5,1717.586405
-2.0,3,1717.816784
5.0,5,1718.24956
5.0,5,1718.738991
5.0,5,1719.00797
-3.0,2,1719.115685
-2.0,3,1719.276548
5.0,5,1719.456805
5.0,5,1719.727165
-2.0,3,1719.910875
-2.0,3,1720.107114
-2.0,3,1720.284245
-1.0,4,1720.589634
5.0,5,1720.892591
5.0,5,1721.292146
5.0,5,1721.545523
5.0,5,1721.812564
-2.0,3,1722.032583
-2.742999,3,1722.305437
5.0,5,1722.571981
5.0,5,1722.84549
5.0,5,1723.258171
-1.0,4,1723.527362
5.0,5,1723.800204
-2.468761,3,1724.04226
-2.175214,3,1724.236619
5.0,5,1724.631593
-3.0,2,1724.781504
5.0,5,1725.12936
-3.0,2,1725.309211
-2.0,3,1725.515506
-3.0,2,1725.639803
-2.0,3,1725.91633
5.0,5,1726.134992
-3.0,2,1726.299709
-2.0,3,1726.504845
5.0,5,1726.774096
5.0,5,1727.055318
-2.742999,3,1727.266091
-3.0,2,1727.466432
-2.0,3,1727.709817
-4.0,1,1727.832686
5.0,5,1728.158994
5.0,5,1728.453084
-2.0,3,1728.70506
5.0,5,1729.103459
-2.0,3,1729.334055
-2.0,3,1729.546171
5.0,5,1729.966008
5.0,5,1730.301328
-2.0,3,1730.500051
-2.0,3,1730.702383
4.0,4,1731.0465
5.0,5,1731.362595
-2.742999,3,1731.576743
-2.0,3,1731.821806
2.0,3,1732.058001
-1.0,4,1732.398077
-2.0,3,1732.627903
-3.0,2,1732.884127
5.0,5,1733.233332
5.0,5,1733.640129
5.0,5,1733.868184
2.0,3,1734.092191
5.0,5,1734.350424
5.0,5,1734.624891
5.0,5,1734.913692
5.0,5,1735.254557
5.0,5,1735.451891
-2.0,3,1735.683014
5.0,5,1736.154679
5.0,5,1736.436108
-1.429751,4,1736.790935
-3.0,2,1736.981912
-3.0,2,1737.056394
-4.0,1,1737.177099
5.0,5,1737.444583
5.0,5,1737.798757
5.0,5,1738.147319
5.0,5,1738.382945
-3.0,2,1738.536484
-2.0,3,1738.79512
5.0,5,1739.040571
2.0,3,1739.350411
-2.0,3,1739.550698
-2.0,3,1739.734806
5.0,5,1740.122997
2.0,3,1740.369999
5.0,5,1740.631049
5.0,5,1740.924257
5.0,5,1741.25332
5.0,5,1741.531469
-2.0,3,1741.746353
5.0,5,1742.018002
-2.0,3,1742.267293
-2.0,3,1742.526384
-3.0,2,1742.729956
5.0,5,1743.038721
-2.0,3,1743.20311
4.0,4,1743.441676
4.0,4,1743.666815
-2.0,3,1743.891138
4.0,4,1744.129349
-2.0,3,1744.443617
5.0,5,1744.834912
5.0,5,1745.06397
5.0,5,1745.312861
5.0,5,1745.684763
2.0,3,1745.829062
5.0,5,1746.13291
5.0,5,1746.456893
5.0,5,1746.752856
4.0,4,1747.058589
5.0,5,1747.411268
5.0,5,1747.713496
-2.175214,3,1747.91714
-2.0,3,1748.173273
-2.468761,3,1748.392071
-2.0,3,1748.712319
5.0,5,1749.000458
-3.0,2,1749.128133
5.0,5,1749.38312
-3.0,2,1749.510355
-2.0,3,1749.84381
5.0,5,1750.171314
5.0,5,1750.425768
4.0,4,1750.632163
-3.0,2,1750.762218
4.0,4,1750.969191
-2.0,3,1751.237923
-3.0,2,1751.355002
